"","avg","prob_0","prob_1","prob_2","prob_3","prob_4","prob_5","prob_6","prob_7","prob_8","prob_9","prob_10","prob_11","prob_12","prob_13","prob_14","prob_15","prob_16","prob_17","prob_18","prob_19","prob_20","prob_21","prob_22","prob_23","prob_24","prob_25","prob_26","prob_27","prob_28","prob_29","prob_30","prob_31","prob_32","prob_33","prob_34","prob_35","prob_36","prob_37","prob_38","prob_39","prob_40","prob_41","prob_42","prob_43","prob_44","prob_45","prob_46","prob_47","prob_48","prob_49","prob_50"
"270",27.3,0,0,0,0,0,0,0,4.99987500312492e-05,4.99987500312492e-05,0.000174995625109372,0.000249993750156246,0.000624984375390615,0.00117497062573436,0.00217494562635934,0.00297492562685933,0.00502487437814055,0.00744981375465613,0.0123746906327342,0.0157496062598435,0.0217494562635934,0.0299242518937027,0.0395240118997025,0.0458488537786555,0.0532236694082648,0.0617734556636084,0.0669233269168271,0.0738981525461863,0.0755481112972176,0.0729731756706082,0.073723156921077,0.0645733856653584,0.0597235069123272,0.0506237344066398,0.0429239269018275,0.0328741781455464,0.0248493787655309,0.0199995000124997,0.0147746306342341,0.0103747406314842,0.00652483687907802,0.00412489687757806,0.00229994250143746,0.0015249618759531,0.000549986250343741,0.000474988125296868,0.000349991250218745,0.000174995625109372,4.99987500312492e-05,0,0,2.49993750156246e-05
"271",27.4,0,0,0,0,0,2.49993750156246e-05,0,4.99987500312492e-05,0.000124996875078123,0.000199995000124997,0.000449988750281243,0.000824979375515612,0.000949976250593735,0.0013249668758281,0.0034499137521562,0.00469988250293743,0.00717482062948426,0.0110497237569061,0.0173495662608435,0.021374465638359,0.0292742681432964,0.0354241143971401,0.0443238919027024,0.0549986250343741,0.0610484737881553,0.0697982550436239,0.0735481612959676,0.0748981275468113,0.0743981400464988,0.0724731881702957,0.0665483362915927,0.059073523161921,0.0508487287817805,0.0430739231519212,0.0334741631459214,0.0268243293917652,0.0194495137621559,0.0137996550086248,0.0106747331316717,0.00694982625434364,0.00384990375240619,0.00289992750181245,0.00139996500087498,0.000824979375515612,0.000674983125421865,0.000124996875078123,0.000199995000124997,4.99987500312492e-05,0,0,0
"272",27.5,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,2.49993750156246e-05,0,0.000199995000124997,0.000299992500187495,0.000574985625359366,0.00104997375065623,0.00179995500112497,0.00354991125221869,0.00462488437789055,0.00852478688032799,0.0101747456313592,0.0153746156346091,0.020974475638109,0.0273743156421089,0.0357241068973276,0.0448238794030149,0.0517987050323742,0.0603734906627334,0.0667483312917177,0.0727981800454989,0.0753981150471238,0.0721731956701082,0.0695982600434989,0.0677233069173271,0.0612234694132647,0.0518237044073898,0.0432989175270618,0.0357741056473588,0.0293492662683433,0.0204744881377966,0.0144996375090623,0.0117247068823279,0.0078248043798905,0.00454988625284368,0.00274993125171871,0.00229994250143746,0.00119997000074998,0.000749981250468738,0.000299992500187495,0.000274993125171871,0,9.99975000624984e-05,0,2.49993750156246e-05
"273",27.6,0,0,0,2.49993750156246e-05,0,0,0,2.49993750156246e-05,7.49981250468738e-05,0.000124996875078123,0.000174995625109372,0.000349991250218745,0.00114997125071873,0.00227494312642184,0.00299992500187495,0.00372490687732807,0.00719982000449989,0.0105497362565936,0.0156246093847654,0.0203744906377341,0.0266493337666558,0.0354991125221869,0.0437989050273743,0.0509237269068273,0.0605484862878428,0.0651733706657334,0.0718232044198895,0.0736231594210145,0.0753981150471238,0.0739981500462489,0.0664983375415615,0.0614734631634209,0.053273668158296,0.0446488837779056,0.0367490812729682,0.0284242893927652,0.0211494712632184,0.0154996125096873,0.0111997200069998,0.00717482062948426,0.00459988500287493,0.00329991750206245,0.00164995875103122,0.00117497062573436,0.000399990000249994,0.000299992500187495,0.000149996250093748,0.000174995625109372,4.99987500312492e-05,0,0
"274",27.7,0,0,0,0,0,2.49993750156246e-05,0,2.49993750156246e-05,2.49993750156246e-05,0.000274993125171871,0.000199995000124997,0.000449988750281243,0.00119997000074998,0.0015249618759531,0.00242493937651559,0.00394990125246869,0.00689982750431239,0.00987475313117172,0.0143496412589685,0.0204744881377966,0.0263493412664683,0.0340241493962651,0.0401239969000775,0.0509237269068273,0.0620484487887803,0.0674233144171396,0.0696732581685458,0.0721481962950926,0.074323141921452,0.0705732356691083,0.069723256918577,0.0640983975400615,0.0524736881577961,0.0456738581535462,0.0385490362740931,0.0292492687682808,0.0216744581385465,0.0165495862603435,0.0110997225069373,0.00804979875503112,0.00542486437839054,0.00319992000199995,0.00194995125121872,0.00137496562585935,0.000724981875453114,0.000349991250218745,0.000374990625234369,7.49981250468738e-05,2.49993750156246e-05,2.49993750156246e-05,0
"275",27.8,0,0,2.49993750156246e-05,0,0,0,2.49993750156246e-05,2.49993750156246e-05,7.49981250468738e-05,0.000174995625109372,0.000149996250093748,0.000699982500437489,0.00104997375065623,0.00184995375115622,0.00234994125146871,0.00474988125296868,0.00697482562935927,0.00967475813104672,0.0146996325091873,0.0189745256368591,0.0265493362665933,0.0331241718957026,0.0409989750256244,0.0492737681557961,0.0562235944101397,0.0646983825404365,0.0705482362940927,0.0746981325466863,0.0757731056723582,0.0721981950451239,0.0672733181670458,0.0624734381640459,0.0555486112847179,0.0467988300292493,0.03942401439964,0.0290242743931402,0.0219244518887028,0.0163995900102497,0.0117247068823279,0.00862478438039049,0.00567485812854679,0.00424989375265618,0.00194995125121872,0.0016249593760156,0.000899977500562486,0.000349991250218745,0.000224994375140621,9.99975000624984e-05,0.000124996875078123,0,0
"276",27.9,0,0,0,0,0,0,2.49993750156246e-05,9.99975000624984e-05,0.000124996875078123,9.99975000624984e-05,0.000199995000124997,0.000399990000249994,0.000849978750531237,0.0014249643758906,0.00259993500162496,0.00404989875253119,0.00709982250443739,0.0097497562560936,0.0141746456338592,0.0191495212619684,0.0250743731406715,0.0328741781455464,0.0407239819004525,0.0491737706557336,0.057473563160921,0.0629234269143271,0.0702732431689208,0.0730981725456864,0.0759981000474988,0.0718732031699208,0.0697732556686083,0.0622734431639209,0.0539986500337492,0.0479738006549836,0.03982400439989,0.0303242418939526,0.0244743881402965,0.0167995800104997,0.0124496887577811,0.00849978750531237,0.00577485562860929,0.00347491312717182,0.00192495187620309,0.00119997000074998,0.00064998375040624,0.000474988125296868,0.000299992500187495,0.000174995625109372,2.49993750156246e-05,4.99987500312492e-05,0
"277",28,0,0,0,0,2.49993750156246e-05,0,2.49993750156246e-05,0,4.99987500312492e-05,0.000149996250093748,0.000274993125171871,0.000574985625359366,0.00112497187570311,0.0013249668758281,0.00229994250143746,0.00394990125246869,0.00589985250368741,0.00959976000599985,0.0135246618834529,0.017649558761031,0.0254993625159371,0.0304242393940151,0.0400739981500462,0.0487737806554836,0.0566485837854054,0.0624484387890303,0.0696482587935302,0.0726981825454364,0.074923126921827,0.0708732281692958,0.0686732831679208,0.0648483787905302,0.0557736056598585,0.0481987950301242,0.040023999400015,0.0322741931451714,0.0251243718907027,0.0190245243868903,0.0129246768830779,0.00902477438064048,0.00664983375415615,0.00372490687732807,0.00202494937626559,0.00127496812579686,0.000774980625484363,0.000474988125296868,0.000349991250218745,0.000124996875078123,7.49981250468738e-05,9.99975000624984e-05,0
"278",28.1,0,0,0,0,0,0,2.49993750156246e-05,7.49981250468738e-05,7.49981250468738e-05,4.99987500312492e-05,0.000274993125171871,0.000349991250218745,0.000699982500437489,0.00144996375090623,0.00244993875153121,0.00417489562760931,0.00607484812879678,0.00789980250493738,0.0122246943826404,0.0174245643858904,0.0234994125146871,0.030499237519062,0.0380490487737807,0.0481737956551086,0.0531236719082023,0.0612984675383115,0.0716482087947801,0.071523211919702,0.0747731306717332,0.073323166920827,0.0718482037949051,0.0633484162895928,0.0570985725356866,0.0495237619059524,0.0405989850253744,0.0336491587710307,0.0266493337666558,0.0186995325116872,0.013649658758531,0.00854978625534362,0.00664983375415615,0.00419989500262493,0.00257493562660933,0.00177495562610935,0.000874978125546861,0.000549986250343741,0.000249993750156246,0.000224994375140621,7.49981250468738e-05,2.49993750156246e-05,0
"279",28.2,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,0,2.49993750156246e-05,0.000124996875078123,0.000274993125171871,0.000424989375265618,0.000924976875578111,0.0015249618759531,0.00232494187645309,0.00337491562710932,0.00572485687857804,0.00739981500462488,0.0125746856328592,0.0174995625109372,0.0228244293892653,0.0295242618934527,0.0385990350241244,0.0478238044048899,0.0545736356591085,0.0610984725381865,0.0677483062923427,0.0718982025449364,0.073523161920952,0.074323141921452,0.0715482112947176,0.0661233469163271,0.0597985050373741,0.0508737281567961,0.0405489862753431,0.0339741506462338,0.0236994075148121,0.0192745181370466,0.013449663758406,0.0100497487562811,0.00637484062898428,0.00447488812779681,0.00247493812654684,0.0013249668758281,0.000699982500437489,0.000474988125296868,0.000249993750156246,9.99975000624984e-05,0.000149996250093748,9.99975000624984e-05,2.49993750156246e-05
"280",28.3,0,0,0,2.49993750156246e-05,0,0,0,0,7.49981250468738e-05,0.000149996250093748,0.000124996875078123,0.000524986875328117,0.000549986250343741,0.000924976875578111,0.00199995000124997,0.00337491562710932,0.0049748756281093,0.00867478313042174,0.0129496762580935,0.0175995600109997,0.0221494462638434,0.0301742456438589,0.0383490412739682,0.0445238869028274,0.0532986675333117,0.0610484737881553,0.0691482712932177,0.0720231994200145,0.0732231694207645,0.0735731606709832,0.0724731881702957,0.0644233894152646,0.0580235494112647,0.0525236869078273,0.041623959401015,0.0333241668958276,0.024974375640609,0.0202494937626559,0.014449638759031,0.0104997375065623,0.00742481437964051,0.00432489187770306,0.00279993000174996,0.00114997125071873,0.00097497562560936,0.000624984375390615,0.000399990000249994,9.99975000624984e-05,0.000149996250093748,0,0
"281",28.4,0,0,0,0,0,0,0,4.99987500312492e-05,7.49981250468738e-05,9.99975000624984e-05,0.000299992500187495,0.000349991250218745,0.000724981875453114,0.00139996500087498,0.00194995125121872,0.00362490937726557,0.00542486437839054,0.00839979000524987,0.0109747256318592,0.0172745681357966,0.0217494562635934,0.0303492412689683,0.0358241043973901,0.0449738756531087,0.0532986675333117,0.0605484862878428,0.0653733656658584,0.0736231594210145,0.0733731656708582,0.0735981600459989,0.0700982475438114,0.0644233894152646,0.0586985325366866,0.0503237419064523,0.0463738406539837,0.034899127521812,0.0270743231419215,0.0200994975125622,0.0149246268843279,0.0110247243818905,0.00692482687932802,0.00429989250268743,0.0033499162520937,0.00154996125096873,0.00124996875078123,0.000599985000374991,0.000299992500187495,0.000199995000124997,0.000124996875078123,7.49981250468738e-05,0
"282",28.5,0,0,0,0,0,0,2.49993750156246e-05,0,2.49993750156246e-05,7.49981250468738e-05,9.99975000624984e-05,0.000424989375265618,0.000749981250468738,0.00117497062573436,0.00212494687632809,0.00347491312717182,0.0050748731281718,0.00767480812979675,0.0114497137571561,0.0156996075098123,0.0204244893877653,0.0284242893927652,0.0356741081472963,0.0452988675283118,0.0504487387815305,0.0585235369115772,0.0692732681682958,0.0700232494187645,0.073723156921077,0.0734731631709207,0.070523236919077,0.0662233444163896,0.0606234844128897,0.0531486712832179,0.0442988925276868,0.0383990400239994,0.0270493237669058,0.0195995100122497,0.0149246268843279,0.0113747156321092,0.00757481062973426,0.0047748806279843,0.00322491937701557,0.00212494687632809,0.00119997000074998,0.000824979375515612,0.000249993750156246,0.000249993750156246,0.000124996875078123,9.99975000624984e-05,0
"283",28.6,0,0,2.49993750156246e-05,0,0,0,2.49993750156246e-05,2.49993750156246e-05,2.49993750156246e-05,0.000174995625109372,0.000149996250093748,0.000524986875328117,0.000799980000499987,0.00114997125071873,0.00174995625109372,0.00307492312692183,0.00527486812829679,0.00739981500462488,0.0110997225069373,0.0145996350091248,0.0212994675133122,0.0273493162670933,0.0356741081472963,0.0423239419014525,0.0513987150321242,0.0582235444113897,0.0640233994150146,0.0710482237944051,0.0734981625459364,0.0728981775455614,0.0729981750456239,0.0668483287917802,0.0601734956626084,0.0519487012824679,0.0475988100297493,0.0370490737731557,0.0283992900177496,0.0222244443888903,0.015449613759656,0.0115747106322342,0.00749981250468738,0.00547486312842179,0.00337491562710932,0.00209994750131247,0.0013249668758281,0.000874978125546861,0.000449988750281243,0.000449988750281243,0.000149996250093748,0.000124996875078123,2.49993750156246e-05
"284",28.7,0,0,0,0,0,0,4.99987500312492e-05,0,7.49981250468738e-05,0.000149996250093748,0.000199995000124997,0.000374990625234369,0.000774980625484363,0.000949976250593735,0.00202494937626559,0.00312492187695308,0.00492487687807805,0.00727481812954676,0.00989975250618735,0.0145746356341091,0.0213494662633434,0.0262743431414215,0.0333491662708432,0.0422989425264368,0.0502487437814055,0.0590985225369366,0.0665233369165771,0.0706482337941551,0.0737731556711082,0.0730731731706707,0.0712232194195145,0.0680232994175146,0.0601484962875928,0.0528986775330617,0.0442238944026399,0.0379490512737182,0.0300492487687808,0.0239994000149996,0.0161995950101247,0.0117247068823279,0.00849978750531237,0.00529986750331242,0.00379990500237494,0.00212494687632809,0.0013249668758281,0.00064998375040624,0.00032499187520312,0.000224994375140621,7.49981250468738e-05,7.49981250468738e-05,4.99987500312492e-05
"285",28.8,0,0,0,0,0,0,0,0,7.49981250468738e-05,7.49981250468738e-05,9.99975000624984e-05,0.000374990625234369,0.000574985625359366,0.000899977500562486,0.0017249568760781,0.00229994250143746,0.00404989875253119,0.00739981500462488,0.00989975250618735,0.0130996725081873,0.0199495012624684,0.0254743631409215,0.0341991450213745,0.0422489437764056,0.0492737681557961,0.0576235594110147,0.0672983175420614,0.0705482362940927,0.0733731656708582,0.0724231894202645,0.0696732581685458,0.0681982950426239,0.0630734231644209,0.0536236594085148,0.046748831279218,0.0387490312742181,0.0293492662683433,0.0236994075148121,0.0168995775105622,0.0125496862578436,0.008324791880203,0.00607484812879678,0.00369990750231244,0.00262493437664058,0.00154996125096873,0.000924976875578111,0.00064998375040624,0.000349991250218745,0.000124996875078123,9.99975000624984e-05,0
"286",28.9,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,0,4.99987500312492e-05,0.000199995000124997,0.000224994375140621,0.000874978125546861,0.0014249643758906,0.00169995750106247,0.00252493687657809,0.00464988375290618,0.00677483062923427,0.010124746881328,0.0137746556336092,0.0198245043873903,0.0262243443913902,0.0331491712707182,0.0402739931501712,0.0502237444063898,0.0581985450363741,0.0646983825404365,0.0687732806679833,0.0712232194195145,0.0733481662958426,0.0706232344191395,0.0677733056673583,0.0631484212894678,0.0544236394090148,0.0478238044048899,0.0381490462738432,0.0319242018949526,0.023174420639484,0.0172245693857654,0.0126246843828904,0.00904977375565611,0.00592485187870303,0.00387490312742181,0.00244993875153121,0.00154996125096873,0.000999975000624984,0.000299992500187495,0.000299992500187495,0.000224994375140621,4.99987500312492e-05,2.49993750156246e-05
"287",29,0,0,0,0,2.49993750156246e-05,0,0,2.49993750156246e-05,2.49993750156246e-05,9.99975000624984e-05,0.000149996250093748,0.000349991250218745,0.000699982500437489,0.00114997125071873,0.00154996125096873,0.0029499262518437,0.00454988625284368,0.0064998375040624,0.0100997475063123,0.0143746406339842,0.0186745331366716,0.0248493787655309,0.0327991800204995,0.03902402439939,0.0473238169045774,0.055073623159421,0.0608734781630459,0.069123271918202,0.0716232094197645,0.0748731281717957,0.0705732356691083,0.0669233269168271,0.0636984075398115,0.0548486287842804,0.0513237169070773,0.041223969400765,0.0327241818954526,0.0226994325141871,0.0197245068873278,0.0132996675083123,0.00899977500562486,0.0061998450038749,0.00434989125271868,0.00274993125171871,0.00187495312617185,0.000949976250593735,0.000449988750281243,0.000224994375140621,0.000124996875078123,9.99975000624984e-05,9.99975000624984e-05
"288",29.1,0,0,0,0,2.49993750156246e-05,0,0,0,2.49993750156246e-05,0.000174995625109372,0.000124996875078123,0.000174995625109372,0.000499987500312492,0.00104997375065623,0.00154996125096873,0.00309992250193745,0.00419989500262493,0.00677483062923427,0.00919977000574986,0.0125246868828279,0.0182745431364216,0.0239494012649684,0.0307492312692183,0.0384490387740306,0.0455738606534837,0.0556236094097648,0.0615484612884678,0.065998350041249,0.0696732581685458,0.071323216919577,0.0749731256718582,0.0681732956676083,0.0631484212894678,0.0584485387865303,0.0487737806554836,0.0417989550261243,0.0338241543961401,0.0274743131421714,0.0196745081372966,0.0141496462588435,0.0100997475063123,0.007924801879953,0.00392490187745306,0.00319992000199995,0.00149996250093748,0.00104997375065623,0.000549986250343741,0.000374990625234369,0.000199995000124997,4.99987500312492e-05,7.49981250468738e-05
"289",29.2,0,0,0,0,0,0,0,4.99987500312492e-05,2.49993750156246e-05,7.49981250468738e-05,0.000174995625109372,9.99975000624984e-05,0.000499987500312492,0.000849978750531237,0.00184995375115622,0.00212494687632809,0.00389990250243744,0.00634984125396865,0.00929976750581235,0.0137746556336092,0.0178245543861403,0.0237244068898278,0.0314242143946401,0.0395740106497338,0.047948801279968,0.0572485687857804,0.061198470038249,0.0672483187920302,0.069523261918452,0.0745981350466238,0.0724981875453114,0.0682732931676708,0.0624234394140146,0.0566235844103897,0.0473238169045774,0.0415989600259994,0.0327241818954526,0.0253243668908277,0.0206994825129372,0.0143496412589685,0.0104247393815155,0.00732481687957801,0.00369990750231244,0.0030499237519062,0.0018249543761406,0.00097497562560936,0.000724981875453114,0.000374990625234369,0.000174995625109372,0.000124996875078123,0
"290",29.3,0,0,0,2.49993750156246e-05,0,0,2.49993750156246e-05,0,0,7.49981250468738e-05,0.000274993125171871,0.000249993750156246,0.000674983125421865,0.000999975000624984,0.00159996000099997,0.00264993375165621,0.00417489562760931,0.0065998350041249,0.0082247943801405,0.0131996700082498,0.0173745656358591,0.0218244543886403,0.0296742581435464,0.03702407439814,0.0434239144021399,0.0541236469088273,0.0606984825379366,0.0663483412914677,0.0721981950451239,0.073323166920827,0.0707982300442489,0.0689482762930927,0.0640733981650459,0.0591985200369991,0.0510737231569211,0.0417489562760931,0.0338491537711557,0.0265243368915777,0.0212994675133122,0.0158746031349216,0.0104747381315467,0.00779980500487488,0.00514987125321867,0.00322491937701557,0.00247493812654684,0.00114997125071873,0.000799980000499987,0.000374990625234369,0.000199995000124997,7.49981250468738e-05,2.49993750156246e-05
"291",29.4,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,4.99987500312492e-05,0.000149996250093748,0.000274993125171871,0.000374990625234369,0.000899977500562486,0.00134996625084373,0.00242493937651559,0.00359991000224994,0.00552486187845304,0.00834979125521862,0.0126246843828904,0.0179245518862028,0.022774430639234,0.029699257518562,0.0364240893977651,0.0445988850278743,0.0539736506587335,0.0625734356641084,0.065998350041249,0.0712232194195145,0.0730481737956551,0.0708232294192645,0.0701982450438739,0.0659483512912177,0.0577735556611085,0.0493737656558586,0.0438239044023899,0.0331491712707182,0.0271993200169996,0.0198245043873903,0.0153746156346091,0.0110497237569061,0.00777480562985925,0.00592485187870303,0.00347491312717182,0.00179995500112497,0.00102497437564061,0.000724981875453114,0.00032499187520312,0.000224994375140621,9.99975000624984e-05,9.99975000624984e-05
"292",29.5,0,0,0,0,0,0,0,7.49981250468738e-05,0,9.99975000624984e-05,0.000224994375140621,0.000224994375140621,0.000399990000249994,0.00119997000074998,0.00144996375090623,0.00202494937626559,0.00352491187720307,0.00509987250318742,0.008324791880203,0.0116997075073123,0.0164245893852654,0.0223244418889528,0.0280992975175621,0.0379490512737182,0.0437489062773431,0.0532236694082648,0.0594485137871553,0.0641233969150771,0.0692732681682958,0.0724231894202645,0.0703982400439989,0.0708482287942801,0.0662233444163896,0.0583235419114522,0.0493237669058274,0.0436239094022649,0.0366990825229369,0.0289992750181245,0.0212744681382965,0.0168745781355466,0.0118747031324217,0.00869978250543736,0.0065998350041249,0.00392490187745306,0.00229994250143746,0.00122496937576561,0.000624984375390615,0.000424989375265618,0.000124996875078123,4.99987500312492e-05,9.99975000624984e-05
"293",29.6,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,2.49993750156246e-05,7.49981250468738e-05,9.99975000624984e-05,0.000174995625109372,0.000449988750281243,0.000674983125421865,0.00114997125071873,0.00212494687632809,0.00329991750206245,0.00522486937826554,0.00764980875478113,0.0116247093822654,0.0154996125096873,0.0226494337641559,0.0256993575160621,0.0357741056473588,0.0445238869028274,0.0488987775305617,0.0573235669108272,0.065998350041249,0.0696732581685458,0.0715732106697333,0.0714482137946551,0.0680982975425614,0.0661733456663583,0.0603984900377491,0.0532986675333117,0.045748856278593,0.0391490212744681,0.0297242568935777,0.0215244618884528,0.0180245493862653,0.0120496987575311,0.00844978875528112,0.00607484812879678,0.00362490937726557,0.00259993500162496,0.0016249593760156,0.000699982500437489,0.000599985000374991,0.000274993125171871,0.000174995625109372,0
"294",29.7,0,0,0,0,0,0,0,0,2.49993750156246e-05,4.99987500312492e-05,0.00032499187520312,0.000199995000124997,0.000474988125296868,0.000499987500312492,0.00114997125071873,0.00199995000124997,0.00352491187720307,0.00474988125296868,0.00747481312967176,0.0110747231319217,0.0149496262593435,0.0199745006374841,0.026774330641734,0.0350741231469213,0.0425489362765931,0.0521986950326242,0.0579485512862178,0.0646483837904052,0.0710232244193895,0.0721981950451239,0.0707982300442489,0.0696232594185145,0.0667483312917177,0.0598485037874053,0.0524986875328117,0.0450238744031399,0.0389990250243744,0.0299992500187495,0.0225994350141246,0.0174745631359216,0.0119747006324842,0.00917477063073423,0.0063998400039999,0.00417489562760931,0.00249993750156246,0.00127496812579686,0.00109997250068748,0.000449988750281243,0.000224994375140621,0.000124996875078123,2.49993750156246e-05
"295",29.8,0,0,0,0,0,0,0,0,4.99987500312492e-05,0,0.000124996875078123,0.000274993125171871,0.000349991250218745,0.000474988125296868,0.00107497312567186,0.00177495562610935,0.00379990500237494,0.00504987375315617,0.0064998375040624,0.0111497212569686,0.0157996050098748,0.0202994925126872,0.026774330641734,0.0336491587710307,0.0416739581510462,0.0486487837804055,0.0567485812854679,0.0652733681657959,0.0682232944176396,0.0718232044198895,0.0728231794205145,0.072323191920202,0.0684482887927802,0.0603234919127022,0.0547236319092023,0.0459238519037024,0.0366740831479213,0.0291992700182495,0.0243243918902027,0.0172245693857654,0.0129496762580935,0.00949976250593735,0.00554986125346866,0.00372490687732807,0.00274993125171871,0.0017249568760781,0.000999975000624984,0.000524986875328117,0.000374990625234369,0.000199995000124997,9.99975000624984e-05
"296",29.9,0,0,0,0,0,4.99987500312492e-05,0,2.49993750156246e-05,7.49981250468738e-05,2.49993750156246e-05,7.49981250468738e-05,0.000174995625109372,0.000299992500187495,0.000549986250343741,0.00112497187570311,0.00164995875103122,0.00292492687682808,0.00454988625284368,0.00744981375465613,0.0110247243818905,0.0149496262593435,0.0193245168870778,0.0245993850153746,0.0319992000199995,0.039224019399515,0.0505987350316242,0.057673558161046,0.0615484612884678,0.0702482437939052,0.0720231994200145,0.0730481737956551,0.0700482487937802,0.0670483237919052,0.0610484737881553,0.0551986200344991,0.0471988200294993,0.0396990075248119,0.0299742506437339,0.0239494012649684,0.0190995225119372,0.0133496662583435,0.00989975250618735,0.00724981875453114,0.00447488812779681,0.00267493312667183,0.00139996500087498,0.000849978750531237,0.000674983125421865,0.000474988125296868,0.000174995625109372,9.99975000624984e-05
"297",30,0,0,0,0,0,0,2.49993750156246e-05,0,0,7.49981250468738e-05,2.49993750156246e-05,0.000224994375140621,0.000249993750156246,0.000624984375390615,0.00114997125071873,0.00192495187620309,0.0029499262518437,0.0046748831279218,0.00729981750456239,0.0101497462563436,0.0143246418839529,0.0191245218869528,0.0249493762655934,0.0315492112697183,0.0394740131496713,0.0468988275293118,0.0555236119097023,0.0618484537886553,0.0678483037924052,0.0703732406689833,0.0731731706707332,0.0712482187945301,0.0706732331691708,0.0605234869128272,0.056073598160046,0.0476238094047649,0.0383990400239994,0.0332241693957651,0.0257243568910777,0.0198245043873903,0.0139746506337342,0.00989975250618735,0.00652483687907802,0.00459988500287493,0.00312492187695308,0.0014249643758906,0.00117497062573436,0.000774980625484363,0.00032499187520312,0.000174995625109372,0.000124996875078123
"298",30.1,0,0,0,0,0,0,2.49993750156246e-05,0,2.49993750156246e-05,2.49993750156246e-05,0.000149996250093748,0.000149996250093748,0.00032499187520312,0.000674983125421865,0.000749981250468738,0.00184995375115622,0.00269993250168746,0.0045748856278593,0.00717482062948426,0.010124746881328,0.0139996500087498,0.0186245343866403,0.0248993775155621,0.030899227519312,0.0400989975250619,0.0467238319042024,0.0532986675333117,0.0628234294142646,0.0661233469163271,0.0715732106697333,0.0728731781705457,0.0710982225444364,0.0689482762930927,0.0605234869128272,0.055073623159421,0.0494237644058899,0.0401989950251244,0.0321991950201245,0.026774330641734,0.0203244918877028,0.0142246443838904,0.0106997325066873,0.00692482687932802,0.0046748831279218,0.00289992750181245,0.00262493437664058,0.00127496812579686,0.000624984375390615,0.000474988125296868,0.000149996250093748,9.99975000624984e-05
"299",30.2,0,0,0,0,0,0,0,2.49993750156246e-05,0,2.49993750156246e-05,4.99987500312492e-05,0.000274993125171871,0.000299992500187495,0.000524986875328117,0.000849978750531237,0.00187495312617185,0.00297492562685933,0.00404989875253119,0.0062998425039374,0.0101497462563436,0.0136996575085623,0.0174995625109372,0.024774380640484,0.0304742381440464,0.0392490187745306,0.0453238669033274,0.0520236994075148,0.0614734631634209,0.0695982600434989,0.0708482287942801,0.071923201919952,0.0684232894177646,0.0680982975425614,0.0640233994150146,0.056873578160546,0.0484737881552961,0.0401989950251244,0.033699157521062,0.0286742831429214,0.0207494812629684,0.0153996150096248,0.0109747256318592,0.00697482562935927,0.00459988500287493,0.00322491937701557,0.00229994250143746,0.00122496937576561,0.000999975000624984,0.00032499187520312,0.000274993125171871,9.99975000624984e-05
"300",30.3,0,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,9.99975000624984e-05,0,0.000199995000124997,0.000249993750156246,0.000924976875578111,0.00139996500087498,0.00212494687632809,0.00332491687707807,0.00554986125346866,0.00852478688032799,0.0119497012574686,0.0171745706357341,0.0217244568885778,0.0304742381440464,0.0381740456488588,0.0442988925276868,0.0514487137821554,0.0578485537861553,0.0682732931676708,0.0727731806704832,0.0718232044198895,0.0728981775455614,0.0686982825429364,0.0642733931651709,0.0601984950376241,0.0529486762830929,0.0427989300267493,0.0360990975225619,0.0275493112672183,0.0204494887627809,0.0148246293842654,0.00979975500612485,0.00777480562985925,0.00504987375315617,0.00284992875178121,0.00242493937651559,0.00127496812579686,0.000624984375390615,0.000449988750281243,0.000299992500187495,0.000124996875078123
"301",30.4,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,4.99987500312492e-05,0.000174995625109372,0.000274993125171871,0.000424989375265618,0.000849978750531237,0.00137496562585935,0.00247493812654684,0.00327491812704682,0.00527486812829679,0.00874978125546861,0.0130246743831404,0.0164995875103122,0.0231994200144996,0.0299992500187495,0.0353241168970776,0.0451238719032024,0.0517487062823429,0.0601484962875928,0.0657733556661083,0.0692482687932802,0.0725481862953426,0.073123171920702,0.0705482362940927,0.0662233444163896,0.0581735456613585,0.0501237469063273,0.0418739531511712,0.0350991225219369,0.0286742831429214,0.0214994625134372,0.0161995950101247,0.0110997225069373,0.00769980750481238,0.00484987875303117,0.00339991500212495,0.00207494812629684,0.00169995750106247,0.00104997375065623,0.000524986875328117,0.000149996250093748,0.000174995625109372
